124		27.473		26.827		
125		27.479		26.838		
126		27.473		26.818		
127		27.459		26.818		
128		27.462		26.816		
129		27.468		26.810		
130		27.459		26.799		
131		27.465		26.821		
132		27.462		26.807		
133		27.465		26.810		
134		27.476		26.796		
135		27.457		26.796		
136		27.462		26.782		
137		27.457		26.796		
138		27.459		26.785		
139		27.454		26.785		
140		27.462		26.787		
141		27.459		26.782		
142		27.451		26.765		
143		27.443		26.773		
144		27.440		26.770		
145		27.443		26.753		
146		27.440		26.765		
147		27.435		26.759		
148		27.448		26.753		
149		27.432		26.753		
150		27.446		26.736		
151		27.435		26.748		
152		27.423		26.728		
153		27.418		26.739		
154		27.423		26.739		
155		27.415		26.731		
156		27.415		26.731		
157		27.407		26.728		
158		27.404		26.720		
159		27.404		26.708		
160		27.404		26.705		
161		27.387		26.711		
162		27.404		26.720		
163		27.404		26.711		
164		27.393		26.714		
165		27.382		26.714		
166		27.393		26.714		
167		27.390		26.708		
168		27.373		26.697		
169		27.359		26.694		
170		27.365		26.683		
171		27.373		26.686		
172		27.354		26.694		
173		27.368		26.691		
174		27.362		26.674		
175		27.371		26.680		
176		27.357		26.688		
177		27.357		26.674		
178		27.365		26.677		
179		27.351		26.680		
180		27.354		26.666		
181		27.354		26.671		
182		27.343		26.654		
183		27.340		26.666		
184		27.343		26.646		
185		27.332		26.649		
186		27.318		26.629		
187		27.301		26.620		
188		27.304		26.617		
189		27.307		26.620		
190		27.298		26.612		
191		27.290		26.617		
192		27.290		26.600		
193		27.290		26.612		
194		27.270		26.606		
195		27.295		26.606		
196		27.273		26.606		
197		27.273		26.595		
198		27.265		26.598		
199		27.265		26.600		
200		27.270		26.592		
201		27.256		26.589		
202		27.265		26.589		
203		27.254		26.575		
204		27.256		26.586		
205		27.251		26.578		
206		27.251		26.564		
207		27.228		26.566		
208		27.234		26.564		
209		27.226		26.555		
210		27.228		26.558		
211		27.234		26.566		
212		27.217		26.558		
213		27.234		26.572		
214		27.228		26.555		
215		27.212		26.546		
216		27.214		26.552		
217		27.212		26.561		
218		27.217		26.558		
219		27.200		26.561		
220		27.203		26.555		
221		27.200		26.558		
222		27.200		26.546		
223		27.200		26.552		
224		27.192		26.561		
225		27.200		26.552		
226		27.192		26.541		
227		27.189		26.541		
228		27.184		26.541		
229		27.184		26.541		
230		27.184		26.541		
231		27.186		26.538		
232		27.184		26.521		
233		27.184		26.532		
234		27.181		26.524		
235		27.178		26.524		
236		27.159		26.518		
237		27.159		26.515		
238		27.145		26.515		
239		27.147		26.509		
240		27.159		26.509		
241		27.145		26.518		
242		27.156		26.524		
243		27.153		26.512		
244		27.139		26.498		
245		27.133		26.509		
246		27.139		26.518		
247		27.133		26.492		
248		27.145		26.504		
249		27.133		26.504		
250		27.142		26.501		
251		27.128		26.498		
252		27.119		26.501		
253		27.128		26.504		
254		27.122		26.501		
255		27.125		26.507		
256		27.114		26.495		
